1.1464968152866248, 142.17712427158148
2.1019108280254795, 169.40642363463883
3.1210191082802545, 150.36590323892125
4.076433121019109, 169.61647919772327
5.095541401273884, 125.57595880200566
6.050955414012739, 231.52866242038215
8.152866242038215, 212.60333378506573
10, 135.14026290825316
12.101910828025478, 127.38514703889416
14.012738853503183, 129.1841712969237
15.923566878980889, 85.77042959750645
18.089171974522294, 66.3199620544789
20, 49.50196503591272
21.97452229299363, 69.39287166282693
23.885350318471335, 58.42593847404797
25.92356687898089, 38.43000406559153
27.898089171974522, 41.29963409676108
29.87261146496815, 38.85011519176038
31.84713375796178, 45.9750643718661
33.82165605095541, 41.92980078601437
