0.9150326797385606, 201.38146167557917
1.8954248366013058, 232.21925133689825
2.9411764705882337, 258.49673202614366
3.9869281045751634, 267.34997029114663
4.967320261437907, 214.09685086155662
6.0130718954248366, 310.82887700534747
7.973856209150327, 299.0196078431371
10, 267.49851455733796
12.026143790849673, 227.64408793820547
14.052287581699346, 184.75935828876993
15.947712418300654, 148.7225193107545
18.104575163398696, 91.41414141414134
20.13071895424837, 123.5294117647058
22.09150326797386, 113.99286987522271
24.11764705882353, 77.92632204396904
26.143790849673202, 63.82947118241225
28.1045751633987, 64.14141414141409
